DateTime,EventType,Symbol,Timeframe,Price,Direction,Lot,PassCounter,BlockLot,BasketProfit,SessionActive,MarginFree,Notes
2026.09.10 14:29:12,ORDER_FILL,XAUUSD+,PERIOD_M1,4385.83,SELL,0.01,0,0.01,0.00,YES,520133.52,
2026.09.10 14:29:59,ORDER_FILL,XAUUSD+,PERIOD_M1,4385.82,SELL,0.01,0,0.01,-0.18,YES,520133.36,
2026.09.10 14:30:22,ORDER_FILL,XAUUSD+,PERIOD_M1,4385.53,SELL,0.01,0,0.01,-0.19,YES,520125.66,
2026.09.10 14:30:43,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520141.22,
2026.09.10 14:32:12,ORDER_FILL,XAUUSD+,PERIOD_M1,4386.23,SELL,0.01,0,0.01,-0.08,YES,520133.56,
2026.09.10 14:32:14,ORDER_FILL,XAUUSD+,PERIOD_M1,4385.93,SELL,0.01,0,0.01,0.13,YES,520126.15,
2026.09.10 14:32:27,ORDER_FILL,XAUUSD+,PERIOD_M1,4386.20,SELL,0.01,0,0.01,0.00,YES,520133.10,
2026.09.10 14:33:17,ORDER_FILL,XAUUSD+,PERIOD_M1,4385.93,SELL,0.01,0,0.01,-0.07,YES,520102.39,
2026.09.10 14:33:18,ORDER_FILL,XAUUSD+,PERIOD_M1,4385.63,SELL,0.01,0,0.01,-0.07,YES,520102.16,
2026.09.10 14:33:18,ORDER_FILL,XAUUSD+,PERIOD_M1,4385.33,SELL,0.01,0,0.01,-0.07,YES,520102.16,
2026.09.10 14:33:18,ORDER_FILL,XAUUSD+,PERIOD_M1,4385.03,SELL,0.01,0,0.01,-0.07,YES,520101.86,
2026.09.10 14:38:55,ORDER_FILL,XAUUSD+,PERIOD_M1,4387.13,SELL,0.01,0,0.00,0.00,YES,520103.55,
2026.09.10 14:38:55,ORDER_FILL,XAUUSD+,PERIOD_M1,4386.83,SELL,0.01,0,0.00,0.00,YES,520103.55,
2026.09.10 14:38:55,ORDER_FILL,XAUUSD+,PERIOD_M1,4386.53,SELL,0.01,0,0.00,0.00,YES,520103.55,
2026.09.10 14:40:48,ORDER_FILL,XAUUSD+,PERIOD_M1,4389.58,BUY,0.01,0,0.01,0.00,YES,520116.37,
2026.09.10 14:41:12,ORDER_FILL,XAUUSD+,PERIOD_M1,4389.88,BUY,0.01,0,0.01,-0.14,YES,520108.72,
2026.09.10 14:43:21,ORDER_FILL,XAUUSD+,PERIOD_M1,4387.90,SELL,0.01,0,0.01,3.33,YES,520104.67,
2026.09.10 14:43:21,ORDER_FILL,XAUUSD+,PERIOD_M1,4387.60,SELL,0.01,0,0.01,3.33,YES,520104.77,
2026.09.10 14:43:21,ORDER_FILL,XAUUSD+,PERIOD_M1,4387.30,SELL,0.01,0,0.01,3.33,YES,520104.71,
2026.09.10 14:43:29,ORDER_FILL,XAUUSD+,PERIOD_M1,4385.73,SELL,0.01,0,0.01,4.95,YES,520091.88,
2026.09.10 14:43:32,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520127.54,
2026.09.10 14:47:15,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520127.53,
2026.09.10 14:47:15,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520127.53,
2026.09.10 14:47:15,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520127.53,
2026.09.10 14:47:15,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520127.53,
2026.09.10 14:48:21,ORDER_FILL,XAUUSD+,PERIOD_M1,4381.02,SELL,0.01,0,0.01,-2.16,YES,520102.67,
2026.09.10 14:48:22,ORDER_FILL,XAUUSD+,PERIOD_M1,4380.72,SELL,0.01,0,0.01,-2.16,YES,520102.61,
2026.09.10 14:48:22,ORDER_FILL,XAUUSD+,PERIOD_M1,4380.42,SELL,0.01,0,0.01,-2.16,YES,520102.61,
2026.09.10 14:51:49,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520128.32,
2026.09.10 14:52:08,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520128.32,
2026.09.10 14:52:08,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520128.32,
2026.09.10 14:53:14,ORDER_FILL,XAUUSD+,PERIOD_M1,4377.35,BUY,0.01,0,0.01,0.00,YES,520120.70,
2026.09.10 14:53:43,ORDER_FILL,XAUUSD+,PERIOD_M1,4377.65,BUY,0.01,0,0.01,0.05,YES,520113.27,
2026.09.10 14:54:27,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520132.99,
2026.09.10 14:55:24,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520132.99,
2026.09.10 14:55:24,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520132.99,
2026.09.10 14:57:09,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.01,-0.57,YES,520111.30,
2026.09.10 14:58:08,ORDER_FILL,XAUUSD+,PERIOD_M1,4376.96,BUY,0.01,0,0.01,0.00,YES,520123.25,
2026.09.10 14:58:09,ORDER_FILL,XAUUSD+,PERIOD_M1,4377.26,BUY,0.01,0,0.01,0.14,YES,520108.43,
2026.09.10 14:58:10,ORDER_FILL,XAUUSD+,PERIOD_M1,4377.56,BUY,0.01,0,0.01,0.99,YES,520108.88,
2026.09.10 14:59:59,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520130.68,
2026.09.10 15:00:17,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520130.68,
2026.09.10 15:02:33,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.01,0.00,YES,520120.44,
2026.09.10 15:03:11,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,YES,520127.95,
2026.09.10 15:03:11,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,YES,520127.95,
2026.09.10 15:05:03,ORDER_FILL,XAUUSD+,PERIOD_M1,4370.69,SELL,0.01,0,0.01,-0.02,YES,520120.37,
2026.09.10 15:06:06,ORDER_FILL,XAUUSD+,PERIOD_M1,4370.39,SELL,0.01,0,0.01,-3.76,YES,520107.85,
2026.09.10 15:06:06,ORDER_FILL,XAUUSD+,PERIOD_M1,4370.09,SELL,0.01,0,0.01,-3.76,YES,520108.63,
2026.09.10 15:07:19,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.01,-2.56,YES,520101.13,
2026.09.10 15:07:19,ORDER_FILL,XAUUSD+,PERIOD_M1,4373.07,BUY,0.01,0,0.01,-2.56,YES,520101.01,
2026.09.10 15:08:03,ORDER_FILL,XAUUSD+,PERIOD_M1,4374.88,BUY,0.01,0,0.01,0.00,YES,520116.13,
2026.09.10 15:08:23,ORDER_FILL,XAUUSD+,PERIOD_M1,4375.18,BUY,0.01,0,0.01,2.22,YES,520087.11,
2026.09.10 15:10:00,ORDER_FILL,XAUUSD+,PERIOD_M1,4375.48,BUY,0.01,0,0.01,-15.15,YES,520070.93,
2026.09.10 15:10:00,ORDER_FILL,XAUUSD+,PERIOD_M1,4375.78,BUY,0.01,0,0.01,-15.15,YES,520070.80,
2026.09.10 15:10:00,ORDER_FILL,XAUUSD+,PERIOD_M1,4376.08,BUY,0.01,0,0.01,-15.15,YES,520069.77,
2026.09.10 15:11:20,ORDER_FILL,XAUUSD+,PERIOD_M1,4374.15,BUY,0.01,0,0.01,-0.12,YES,520085.47,
2026.09.10 15:11:20,ORDER_FILL,XAUUSD+,PERIOD_M1,4374.45,BUY,0.01,0,0.01,-0.12,YES,520085.47,
2026.09.10 15:11:20,ORDER_FILL,XAUUSD+,PERIOD_M1,4374.75,BUY,0.01,0,0.01,-0.12,YES,520085.47,
2026.09.10 15:13:26,ORDER_FILL,XAUUSD+,PERIOD_M1,4374.15,SELL,0.01,0,0.01,0.75,YES,520086.65,
2026.09.10 15:13:27,ORDER_FILL,XAUUSD+,PERIOD_M1,4373.85,SELL,0.01,0,0.01,0.75,YES,520086.80,
2026.09.10 15:13:27,ORDER_FILL,XAUUSD+,PERIOD_M1,4373.55,SELL,0.01,0,0.01,0.75,YES,520086.31,
2026.09.10 15:14:30,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520109.68,
2026.09.10 15:14:30,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520109.68,
2026.09.10 15:14:30,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520109.68,
2026.09.10 15:16:03,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520102.96,
2026.09.10 15:16:03,ORDER_FILL,XAUUSD+,PERIOD_M1,4372.37,SELL,0.01,0,0.00,0.00,NO,520103.01,
2026.09.10 15:17:07,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520116.10,
2026.09.10 15:17:08,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520116.10,
2026.09.10 15:17:08,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520116.10,
2026.09.10 15:17:12,ORDER_FILL,XAUUSD+,PERIOD_M1,4368.38,SELL,0.01,0,0.01,0.00,YES,520108.63,
2026.09.10 15:17:16,ORDER_FILL,XAUUSD+,PERIOD_M1,4368.08,SELL,0.01,0,0.01,0.37,YES,520093.42,
2026.09.10 15:17:19,ORDER_FILL,XAUUSD+,PERIOD_M1,4367.78,SELL,0.01,0,0.01,0.03,YES,520093.47,
2026.09.10 15:17:34,ORDER_FILL,XAUUSD+,PERIOD_M1,4368.38,SELL,0.01,0,0.01,0.00,YES,520107.77,
2026.09.10 15:17:34,ORDER_FILL,XAUUSD+,PERIOD_M1,4368.08,SELL,0.01,0,0.01,-0.24,YES,520099.94,
2026.09.10 15:18:07,ORDER_FILL,XAUUSD+,PERIOD_M1,4370.95,BUY,0.01,0,0.01,0.00,YES,520097.34,
2026.09.10 15:18:08,ORDER_FILL,XAUUSD+,PERIOD_M1,4371.25,BUY,0.01,0,0.01,-0.08,YES,520097.07,
2026.09.10 15:20:30,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,-3.34,YES,520092.98,
2026.09.10 15:20:30,ORDER_FILL,XAUUSD+,PERIOD_M1,4369.41,SELL,0.01,0,0.00,-3.34,YES,520093.17,
2026.09.10 15:20:30,ORDER_FILL,XAUUSD+,PERIOD_M1,4369.11,SELL,0.01,0,0.00,-3.34,YES,520093.32,
2026.09.10 15:22:27,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520108.87,
2026.09.10 15:22:27,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520108.87,
2026.09.10 15:22:42,ORDER_FILL,XAUUSD+,PERIOD_M1,4368.49,SELL,0.01,0,0.01,0.00,YES,520101.28,
2026.09.10 15:22:42,ORDER_FILL,XAUUSD+,PERIOD_M1,4368.19,SELL,0.01,0,0.01,0.26,YES,520094.27,
2026.09.10 15:23:34,ORDER_FILL,XAUUSD+,PERIOD_M1,4368.49,SELL,0.01,0,0.01,-0.57,YES,520100.73,
2026.09.10 15:23:42,ORDER_FILL,XAUUSD+,PERIOD_M1,4367.92,SELL,0.01,0,0.01,0.51,YES,520094.14,
2026.09.10 15:23:46,ORDER_FILL,XAUUSD+,PERIOD_M1,4367.92,SELL,0.01,0,0.01,0.00,YES,520100.95,
2026.09.10 15:23:50,ORDER_FILL,XAUUSD+,PERIOD_M1,4367.62,SELL,0.01,0,0.01,0.12,YES,520093.56,
2026.09.10 15:23:50,ORDER_FILL,XAUUSD+,PERIOD_M1,4367.32,SELL,0.01,0,0.01,0.43,YES,520086.29,
2026.09.10 15:24:18,ORDER_FILL,XAUUSD+,PERIOD_M1,4367.22,SELL,0.01,0,0.01,0.00,YES,520101.06,
2026.09.10 15:24:33,ORDER_FILL,XAUUSD+,PERIOD_M1,4366.92,SELL,0.01,0,0.01,0.72,YES,520086.50,
2026.09.10 15:24:33,ORDER_FILL,XAUUSD+,PERIOD_M1,4366.62,SELL,0.01,0,0.01,0.72,YES,520086.34,
2026.09.10 15:27:24,ORDER_FILL,XAUUSD+,PERIOD_M1,4364.55,BUY,0.01,0,0.01,0.00,YES,520100.20,
2026.09.10 15:28:20,ORDER_FILL,XAUUSD+,PERIOD_M1,4361.97,SELL,0.01,0,0.01,-0.83,YES,520097.56,
2026.09.10 15:30:59,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.01,0.30,YES,520085.99,
2026.09.10 15:31:36,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.01,0.30,YES,520090.34,
2026.09.10 15:31:36,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.01,0.30,YES,520089.93,
2026.09.10 15:31:45,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520122.41,
2026.09.10 15:31:45,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520122.41,
2026.09.10 15:31:45,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520122.41,
2026.09.10 15:32:30,ORDER_FILL,XAUUSD+,PERIOD_M1,4352.29,SELL,0.01,0,0.01,-1.51,YES,520098.33,
2026.09.10 15:32:32,ORDER_FILL,XAUUSD+,PERIOD_M1,4352.24,SELL,0.01,0,0.01,-1.51,YES,520096.62,
2026.09.10 15:32:33,ORDER_FILL,XAUUSD+,PERIOD_M1,4351.94,SELL,0.01,0,0.01,-1.51,YES,520096.23,
2026.09.10 15:32:59,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520095.21,
2026.09.10 15:33:30,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520098.04,
2026.09.10 15:33:53,ORDER_FILL,XAUUSD+,PERIOD_M1,4351.04,SELL,0.01,0,0.01,-0.44,YES,520093.54,
2026.09.10 15:36:19,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.01,0.00,YES,520174.37,
2026.09.10 15:36:39,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.01,0.00,YES,520173.13,
2026.09.10 15:36:39,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.01,0.00,YES,520172.51,
2026.09.10 15:36:39,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.01,0.00,YES,520173.21,
2026.09.10 15:36:40,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.01,0.00,YES,520173.84,
2026.09.10 15:37:45,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,YES,520214.45,
2026.09.10 15:37:45,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,YES,520214.45,
2026.09.10 15:37:45,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520214.45,
2026.09.10 15:37:45,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520214.45,
2026.09.10 15:37:45,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520214.45,
2026.09.10 15:37:45,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520214.45,
2026.09.10 15:37:45,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520214.45,
2026.09.10 15:39:08,ORDER_FILL,XAUUSD+,PERIOD_M1,4327.34,SELL,0.01,0,0.01,0.00,YES,520206.83,
2026.09.10 15:40:10,ORDER_FILL,XAUUSD+,PERIOD_M1,4327.04,SELL,0.01,0,0.01,1.28,YES,520171.49,
2026.09.10 15:40:11,ORDER_FILL,XAUUSD+,PERIOD_M1,4326.74,SELL,0.01,0,0.01,1.28,YES,520170.76,
2026.09.10 15:40:11,ORDER_FILL,XAUUSD+,PERIOD_M1,4326.44,SELL,0.01,0,0.01,-6.78,YES,520169.89,
2026.09.10 15:40:11,ORDER_FILL,XAUUSD+,PERIOD_M1,4326.14,SELL,0.01,0,0.01,-6.78,YES,520168.21,
2026.09.10 15:40:31,ORDER_FILL,XAUUSD+,PERIOD_M1,4324.38,SELL,0.01,0,0.01,-6.78,YES,520182.87,
2026.09.10 15:40:58,ORDER_FILL,XAUUSD+,PERIOD_M1,4328.78,BUY,0.01,0,0.01,0.00,YES,520212.97,
2026.09.10 15:40:59,ORDER_FILL,XAUUSD+,PERIOD_M1,4329.08,BUY,0.01,0,0.01,0.00,YES,520198.56,
2026.09.10 15:41:03,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520219.87,
2026.09.10 15:41:07,ORDER_FILL,XAUUSD+,PERIOD_M1,4329.50,BUY,0.01,0,0.01,0.00,YES,520212.25,
2026.09.10 15:41:11,ORDER_FILL,XAUUSD+,PERIOD_M1,4329.50,BUY,0.01,0,0.01,0.00,YES,520211.01,
2026.09.10 15:41:27,ORDER_FILL,XAUUSD+,PERIOD_M1,4329.80,BUY,0.01,0,0.00,-0.34,NO,520196.24,
2026.09.10 15:42:35,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520207.64,
2026.09.10 15:42:55,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520223.48,
2026.09.10 15:42:55,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520223.48,
2026.09.10 15:44:21,ORDER_FILL,XAUUSD+,PERIOD_M1,4334.35,BUY,0.01,0,0.01,0.06,YES,520208.61,
2026.09.10 15:44:23,ORDER_FILL,XAUUSD+,PERIOD_M1,4334.65,BUY,0.01,0,0.01,0.83,YES,520201.72,
2026.09.10 15:44:23,ORDER_FILL,XAUUSD+,PERIOD_M1,4334.95,BUY,0.01,0,0.01,0.83,YES,520202.02,
2026.09.10 15:44:26,ORDER_FILL,XAUUSD+,PERIOD_M1,4335.25,BUY,0.01,0,0.01,4.24,YES,520179.49,
2026.09.10 15:44:28,ORDER_FILL,XAUUSD+,PERIOD_M1,4335.55,BUY,0.01,0,0.01,4.24,YES,520173.53,
2026.09.10 15:44:30,ORDER_FILL,XAUUSD+,PERIOD_M1,4335.85,BUY,0.01,0,0.01,4.24,YES,520173.76,
2026.09.10 15:45:00,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520274.61,
2026.09.10 15:45:00,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520274.61,
2026.09.10 15:45:00,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520274.61,
2026.09.10 15:45:00,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520274.61,
2026.09.10 15:45:40,ORDER_FILL,XAUUSD+,PERIOD_M1,4343.09,BUY,0.01,0,0.01,0.00,YES,520267.05,
2026.09.10 15:45:44,ORDER_FILL,XAUUSD+,PERIOD_M1,4343.39,BUY,0.01,0,0.01,0.43,YES,520252.69,
2026.09.10 15:45:46,ORDER_FILL,XAUUSD+,PERIOD_M1,4343.69,BUY,0.01,0,0.01,0.46,YES,520252.12,
2026.09.10 15:46:56,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520274.46,
2026.09.10 15:47:18,ORDER_FILL,XAUUSD+,PERIOD_M1,4342.75,BUY,0.01,0,0.01,0.00,YES,520266.89,
2026.09.10 15:47:23,ORDER_FILL,XAUUSD+,PERIOD_M1,4343.05,BUY,0.01,0,0.01,1.41,YES,520244.99,
2026.09.10 15:47:31,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520281.18,
2026.09.10 15:47:31,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520281.18,
2026.09.10 15:47:31,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,YES,520281.18,
2026.09.10 15:48:40,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.01,-1.10,YES,520264.19,
2026.09.10 15:48:40,ORDER_FILL,XAUUSD+,PERIOD_M1,4338.52,SELL,0.01,0,0.01,-1.10,YES,520264.11,
2026.09.10 15:48:49,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520279.07,
2026.09.10 15:49:13,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520283.14,
2026.09.10 15:49:13,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520283.14,
2026.09.10 15:49:13,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520283.14,
2026.09.10 15:49:52,ORDER_FILL,XAUUSD+,PERIOD_M1,4347.24,BUY,0.01,0,0.01,2.69,YES,520263.37,
2026.09.10 15:50:13,ORDER_FILL,XAUUSD+,PERIOD_M1,4347.30,BUY,0.01,0,0.01,2.69,YES,520269.81,
2026.09.10 15:50:13,ORDER_FILL,XAUUSD+,PERIOD_M1,4347.60,BUY,0.01,0,0.01,2.69,YES,520269.81,
2026.09.10 15:53:06,ORDER_FILL,XAUUSD+,PERIOD_M1,4345.76,SELL,0.01,0,0.01,0.00,YES,520284.46,
2026.09.10 15:53:11,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520292.42,
2026.09.10 15:53:11,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,YES,520292.42,
2026.09.10 15:54:24,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520290.59,
2026.09.10 15:54:24,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520290.59,
2026.09.10 15:54:24,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520290.59,
2026.09.10 15:54:40,ORDER_FILL,XAUUSD+,PERIOD_M1,4344.33,SELL,0.01,0,0.01,0.00,YES,520283.10,
2026.09.10 15:55:10,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520298.88,
2026.09.10 15:55:11,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520298.88,
2026.09.10 15:55:11,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520298.88,
2026.09.10 15:55:11,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520298.88,
2026.09.10 15:56:18,ORDER_FILL,XAUUSD+,PERIOD_M1,4337.91,SELL,0.01,0,0.01,-3.60,YES,520272.76,
2026.09.10 15:56:57,ORDER_FILL,XAUUSD+,PERIOD_M1,4337.61,SELL,0.01,0,0.01,-3.60,YES,520282.36,
2026.09.10 15:56:57,ORDER_FILL,XAUUSD+,PERIOD_M1,4337.31,SELL,0.01,0,0.01,-3.60,YES,520282.38,
2026.09.10 15:57:56,ORDER_FILL,XAUUSD+,PERIOD_M1,4340.89,BUY,0.01,0,0.01,0.04,YES,520266.72,
2026.09.10 15:57:56,ORDER_FILL,XAUUSD+,PERIOD_M1,4341.19,BUY,0.01,0,0.01,0.04,YES,520265.60,
2026.09.10 15:57:57,ORDER_FILL,XAUUSD+,PERIOD_M1,4341.49,BUY,0.01,0,0.01,0.04,YES,520265.56,
2026.09.10 15:57:57,ORDER_FILL,XAUUSD+,PERIOD_M1,4341.79,BUY,0.01,0,0.01,0.04,YES,520265.78,
2026.09.10 15:58:20,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520303.25,
2026.09.10 15:58:21,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520303.25,
2026.09.10 15:58:21,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520303.25,
2026.09.10 15:58:21,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520303.25,
2026.09.10 15:58:35,ORDER_FILL,XAUUSD+,PERIOD_M1,4342.24,BUY,0.01,0,0.01,0.00,YES,520295.58,
2026.09.10 16:01:14,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520315.40,
2026.09.10 16:01:14,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520315.40,
2026.09.10 16:01:14,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520315.40,
2026.09.10 16:02:27,ORDER_FILL,XAUUSD+,PERIOD_M1,4352.27,BUY,0.01,0,0.01,0.00,YES,520307.80,
2026.09.10 16:02:28,ORDER_FILL,XAUUSD+,PERIOD_M1,4352.57,BUY,0.01,0,0.01,0.15,YES,520300.56,
2026.09.10 16:02:35,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520314.89,
2026.09.10 16:05:02,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.01,-2.64,YES,520302.69,
2026.09.10 16:05:02,ORDER_FILL,XAUUSD+,PERIOD_M1,4354.41,BUY,0.01,0,0.01,-2.64,YES,520302.63,
2026.09.10 16:05:23,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.01,-0.40,YES,520300.72,
2026.09.10 16:05:23,ORDER_FILL,XAUUSD+,PERIOD_M1,4350.33,SELL,0.01,0,0.01,-0.40,YES,520300.75,
2026.09.10 16:05:43,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,YES,520308.28,
2026.09.10 16:06:03,ORDER_FILL,XAUUSD+,PERIOD_M1,4348.42,SELL,0.01,0,0.01,-0.11,YES,520300.65,
2026.09.10 16:06:05,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520307.42,
